candidate_id,title,year,publisher,url,final_url,prescreen_bucket,original_triage_status,original_text_sha256,targeted_fetch_status,targeted_fetch_error,publication_date_from_url,retrieved_text_words,retrieved_text_sha256,retrieved_lonmin_mentions,case_terms,case_mentions_total,event_terms,event_mentions_total,event_distinct_terms,social_terms,social_mentions_total,social_distinct_terms,corporate_terms,corporate_mentions_total,corporate_distinct_terms,early_aug_oct_2012_window,title_has_routine_corporate_signal,title_has_case_process_signal,evidence_class,evidence_note,final_decision,final_reason_code,final_evidence_note
DISC-MEDIA-0511,Lonmin Suspends Saffy Production Activities After Fatality,2013,Engineering News,https://www.engineeringnews.co.za/article/lonmin-suspends-saffy-production-activities-after-fatality-2013-08-15,https://www.engineeringnews.co.za/article/lonmin-suspends-saffy-production-activities-after-fatality-2013-08-15,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,0dddeb508deb69b3e4fbd53280333b0bf246a15cb4e27f8674b0280f02a77feb,retrieved_extracted,,2013-08-15,353,0dddeb508deb69b3e4fbd53280333b0bf246a15cb4e27f8674b0280f02a77feb,2,,0,worker_miner,2,1,,0,0,earnings_results;production_output;exploration_project,5,3,false,true,false,strong_routine_corporate_signal,Routine corporate/financial/production title and text with minimal labour/community evidence and no case term.,,,
DISC-MEDIA-0512,Lonmin Takes Stock Highlights Focus On Improving Living Conditions,2014,Engineering News,https://www.engineeringnews.co.za/article/lonmin-takes-stock-highlights-focus-on-improving-living-conditions-2014-02-04,https://www.engineeringnews.co.za/article/lonmin-takes-stock-highlights-focus-on-improving-living-conditions-2014-02-04,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,0efd738f336ed4f296c1444bfad43eda44b7c07671402b56c683cdb0232a3e0d,retrieved_extracted,,2014-02-04,787,0efd738f336ed4f296c1444bfad43eda44b7c07671402b56c683cdb0232a3e0d,7,,0,strike;worker_miner;wage;protest_unrest,7,4,housing;community,5,2,share_price;earnings_results;production_output;funding_debt;commodity_market,13,5,false,false,false,possible_substantive_case_context,Labour/event/community/governance or case-process title signals require substantive review.,,,
DISC-MEDIA-0513,Lonmin To Bring Forward Planned Hearth Rebuild Of Number One Furnace After Leak,2014,Engineering News,https://www.engineeringnews.co.za/article/lonmin-to-bring-forward-planned-hearth-rebuild-of-number-one-furnace-after-leak-2014-12-08,https://www.engineeringnews.co.za/article/lonmin-to-bring-forward-planned-hearth-rebuild-of-number-one-furnace-after-leak-2014-12-08,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,018b0b2f87e237783f00b10cc105928c5da3ec3366cdd01635ad1d0ac0987a5c,retrieved_extracted,,2014-12-08,595,018b0b2f87e237783f00b10cc105928c5da3ec3366cdd01635ad1d0ac0987a5c,5,,0,strike;worker_miner,2,2,commission_inquiry,1,1,earnings_results;production_output;exploration_project,14,3,false,true,false,ambiguous_low_signal,Signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0514,Lonmin To Derecognise Smaller Unions In Favour Of Amcu,2013,Engineering News,https://www.engineeringnews.co.za/article/lonmin-to-derecognise-smaller-unions-in-favour-of-amcu-2013-08-14,https://www.engineeringnews.co.za/article/lonmin-to-derecognise-smaller-unions-in-favour-of-amcu-2013-08-14,lonmin_only_title_review,priority_manual_review_case_signal,1cf4a827ead5f48a877c8a05883fde5ec661dd5d49be75bfcb8477e55937e97f,retrieved_extracted,,2013-08-14,732,1cf4a827ead5f48a877c8a05883fde5ec661dd5d49be75bfcb8477e55937e97f,9,marikana,2,worker_miner;police;wage;union;protest_unrest,25,5,,0,0,earnings_results,2,1,false,false,true,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0515,Lonmin To Lose 3 100 Ozd Implats 2 800 Ozd In Production Owing To Amcu Strike,2014,Engineering News,https://www.engineeringnews.co.za/article/lonmin-to-lose-3-100-ozd-implats-2-800-ozd-in-production-owing-to-amcu-strike-2014-01-23,https://www.engineeringnews.co.za/article/lonmin-to-lose-3-100-ozd-implats-2-800-ozd-in-production-owing-to-amcu-strike-2014-01-23,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,29c41c74e9fdd41e778855ffb78bb73b92395f245dfb2b9158fe256dac7b83cf,retrieved_extracted,,2014-01-23,606,29c41c74e9fdd41e778855ffb78bb73b92395f245dfb2b9158fe256dac7b83cf,4,,0,strike;worker_miner;wage;union,20,4,,0,0,earnings_results;production_output,4,2,false,true,true,possible_substantive_case_context,Labour/event/community/governance or case-process title signals require substantive review.,,,
DISC-MEDIA-0516,Lonmin To Maintain 2013 Guidance June Quarter Production Lower,2013,Engineering News,https://www.engineeringnews.co.za/article/lonmin-to-maintain-2013-guidance-june-quarter-production-lower-2013-07-25,https://www.engineeringnews.co.za/article/lonmin-to-maintain-2013-guidance-june-quarter-production-lower-2013-07-25,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,cbb6ca84b9ac09df85e6d90f24dac956c470c2a30e49df0f641ee6b15f1ab133,retrieved_extracted,,2013-07-25,707,cbb6ca84b9ac09df85e6d90f24dac956c470c2a30e49df0f641ee6b15f1ab133,4,,0,strike,1,1,,0,0,earnings_results;production_output;transaction;exploration_project,18,4,false,true,false,strong_routine_corporate_signal,Routine corporate/financial/production title and text with minimal labour/community evidence and no case term.,,,
DISC-MEDIA-0517,Lonmin To Maintain Fy Sales Guidance Cut Capex While Job Cuts Loom,2015,Engineering News,https://www.engineeringnews.co.za/article/lonmin-to-maintain-fy-sales-guidance-cut-capex-while-job-cuts-loom-2015-05-11,https://www.engineeringnews.co.za/article/lonmin-to-maintain-fy-sales-guidance-cut-capex-while-job-cuts-loom-2015-05-11,lonmin_only_title_review,manual_review_possible_case_signal,b1491953d8da3e64239921bc10bafc8d72e0caa2628466d6fbb7f0350d929a37,retrieved_extracted,,2015-05-11,1020,b1491953d8da3e64239921bc10bafc8d72e0caa2628466d6fbb7f0350d929a37,11,marikana,1,worker_miner;union,8,2,,0,0,earnings_results;production_output;funding_debt;exploration_project,23,4,false,true,false,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0518,Lonmin To Oppose Amcu Labour Court Interdict,2014,Engineering News,https://www.engineeringnews.co.za/article/lonmin-to-oppose-amcu-labour-court-interdict-2014-05-19,https://www.engineeringnews.co.za/article/lonmin-to-oppose-amcu-labour-court-interdict-2014-05-19,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,30e604dc30786ca181e956911ca6123214789a87ef6dc6b648343f5e06c0f2ac,retrieved_extracted,,2014-05-19,791,30e604dc30786ca181e956911ca6123214789a87ef6dc6b648343f5e06c0f2ac,10,,0,strike;worker_miner;wage;union,26,4,community,1,1,earnings_results;production_output,3,2,false,false,true,possible_substantive_case_context,Labour/event/community/governance or case-process title signals require substantive review.,,,
DISC-MEDIA-0519,Lonmin To Sell Excess Processing Capacity Implement Other Measures To Ensure Sustainability,2017,Engineering News,https://www.engineeringnews.co.za/article/lonmin-to-sell-excess-processing-capacity-implement-other-measures-to-ensure-sustainability-2017-08-07,https://www.engineeringnews.co.za/article/lonmin-to-sell-excess-processing-capacity-implement-other-measures-to-ensure-sustainability-2017-08-07,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,5150204a7fbaf8ba5e2d7b85a1c43b7adfd6823843e7f496590ff7514b596463,retrieved_extracted,,2017-08-07,812,5150204a7fbaf8ba5e2d7b85a1c43b7adfd6823843e7f496590ff7514b596463,16,,0,,0,0,,0,0,earnings_results;production_output;funding_debt;transaction;exploration_project,13,5,false,true,false,strong_routine_corporate_signal,Routine corporate/financial/production title and text with minimal labour/community evidence and no case term.,,,
DISC-MEDIA-0520,Lonmin To Sell Excess Processing Capacity Implement Other Measures To Ensure Sustainability,2017,Engineering News,https://www.engineeringnews.co.za/article/lonmin-to-sell-excess-processing-capacity-implement-other-measures-to-ensure-sustainability-2017-08-18,https://www.engineeringnews.co.za/article/lonmin-to-sell-excess-processing-capacity-implement-other-measures-to-ensure-sustainability-2017-08-18,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,24c3f0263eb1a984133fcd23612c81acd80d9ee0043641eb57193b21a3deb683,retrieved_extracted,,2017-08-18,802,24c3f0263eb1a984133fcd23612c81acd80d9ee0043641eb57193b21a3deb683,15,,0,,0,0,,0,0,earnings_results;production_output;funding_debt;transaction;exploration_project,14,5,false,true,false,strong_routine_corporate_signal,Routine corporate/financial/production title and text with minimal labour/community evidence and no case term.,,,
DISC-MEDIA-0521,Lonmin To Shut Idle High Cost Operations,2015,Engineering News,https://www.engineeringnews.co.za/article/lonmin-to-shut-idle-high-cost-operations-2015-07-24,https://www.engineeringnews.co.za/article/lonmin-to-shut-idle-high-cost-operations-2015-07-24,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,16e157e2b503c93cc45c621442a022cc9dc557fce42c6ad2595158013c71fd0e,retrieved_extracted,,2015-07-24,869,16e157e2b503c93cc45c621442a022cc9dc557fce42c6ad2595158013c71fd0e,10,,0,worker_miner;union,2,2,,0,0,share_price;earnings_results;production_output;transaction;exploration_project;commodity_market,16,6,false,false,false,ambiguous_low_signal,Signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0522,Lonmin To Shut Idle High Cost Operations,2015,Engineering News,https://www.engineeringnews.co.za/article/lonmin-to-shut-idle-high-cost-operations-2015-08-07,https://www.engineeringnews.co.za/article/lonmin-to-shut-idle-high-cost-operations-2015-08-07,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,95222750a8a9336182f2ed31aeecb7c6f70926e8b326eeb005496d6e4620acdb,retrieved_extracted,,2015-08-07,858,95222750a8a9336182f2ed31aeecb7c6f70926e8b326eeb005496d6e4620acdb,9,,0,worker_miner;union,2,2,,0,0,earnings_results;production_output;transaction;commodity_market,15,4,false,false,false,ambiguous_low_signal,Signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0523,Lonmin Transaction Filed With South Africas Competition Authority,2018,Engineering News,https://www.engineeringnews.co.za/article/lonmin-transaction-filed-with-south-africas-competition-authority-2018-03-16,https://www.engineeringnews.co.za/article/lonmin-transaction-filed-with-south-africas-competition-authority-2018-03-16,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,8d94dbf4d9071193e2c19b6f349539871024a044503feb186189ea55e748ba42,retrieved_extracted,,2018-03-16,472,8d94dbf4d9071193e2c19b6f349539871024a044503feb186189ea55e748ba42,2,,0,worker_miner;union,6,2,community,1,1,earnings_results;transaction;commodity_market,4,3,false,false,false,ambiguous_low_signal,Signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0524,Lonmin Transaction Filed With South Africas Competition Body,2018,Engineering News,https://www.engineeringnews.co.za/article/lonmin-transaction-filed-with-south-africas-competition-body-2018-03-30,https://www.engineeringnews.co.za/article/lonmin-transaction-filed-with-south-africas-competition-body-2018-03-30,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,10452e2ceaf61ca07457392bc02492cb741ec4b6116c53439d6d23c0d66f2e85,retrieved_extracted,,2018-03-30,461,10452e2ceaf61ca07457392bc02492cb741ec4b6116c53439d6d23c0d66f2e85,1,,0,worker_miner;union,6,2,community;commission_inquiry,2,2,earnings_results;transaction;commodity_market,5,3,false,false,false,possible_substantive_case_context,Labour/event/community/governance or case-process title signals require substantive review.,,,
DISC-MEDIA-0525,Lonmin Undertakes Refinancing Delivers On Results Promise,2018,Engineering News,https://www.engineeringnews.co.za/article/lonmin-undertakes-refinancing-delivers-on-results-promise-2018-10-22,https://www.engineeringnews.co.za/article/lonmin-undertakes-refinancing-delivers-on-results-promise-2018-10-22,lonmin_only_title_review,manual_review_possible_case_signal,7494c609004d6dc2ee02157a889141687cd472ff8baf6a3a5feb8506b0bd7940,retrieved_extracted,,2018-10-22,1360,7494c609004d6dc2ee02157a889141687cd472ff8baf6a3a5feb8506b0bd7940,18,marikana,1,worker_miner,6,1,community;commission_inquiry,2,2,earnings_results;production_output;funding_debt;transaction;exploration_project,43,5,false,true,false,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0526,Lonmin Undertakes Refinancing Delivers On Results Promise,2018,Engineering News,https://www.engineeringnews.co.za/article/lonmin-undertakes-refinancing-delivers-on-results-promise-2018-11-02,https://www.engineeringnews.co.za/article/lonmin-undertakes-refinancing-delivers-on-results-promise-2018-11-02,lonmin_only_title_review,manual_review_possible_case_signal,0a9983d8ecc58756b3a35a129bec19fdafa4ba6918cfc034463402cb593fdfde,retrieved_extracted,,2018-11-02,1267,0a9983d8ecc58756b3a35a129bec19fdafa4ba6918cfc034463402cb593fdfde,17,marikana,1,worker_miner,6,1,community;commission_inquiry,2,2,earnings_results;production_output;funding_debt;transaction;exploration_project,39,5,false,true,false,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0527,Lonmin Unveils Design Proposal For Marikana Memorial Park Showcases New Apartments,2017,Engineering News,https://www.engineeringnews.co.za/article/lonmin-unveils-design-proposal-for-marikana-memorial-park-showcases-new-apartments-2017-08-15,https://www.engineeringnews.co.za/article/lonmin-unveils-design-proposal-for-marikana-memorial-park-showcases-new-apartments-2017-08-15,explicit_case_title_review,priority_manual_review_case_signal,83def0e825670814873daa068fcc12af8e098db976df5e2603884e4305ec6136,retrieved_extracted,,2017-08-15,907,83def0e825670814873daa068fcc12af8e098db976df5e2603884e4305ec6136,11,marikana;wonderkop;nkaneng;bapo,10,strike;worker_miner;police;shooting_death;protest_unrest,6,5,housing,1,1,earnings_results;exploration_project,5,2,false,false,true,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0528,Lonmin Unveils Design Proposal For Marikana Memorial Park Showcases New Apartments,2017,Engineering News,https://www.engineeringnews.co.za/article/lonmin-unveils-design-proposal-for-marikana-memorial-park-showcases-new-apartments-2017-08-25,https://www.engineeringnews.co.za/article/lonmin-unveils-design-proposal-for-marikana-memorial-park-showcases-new-apartments-2017-08-25,explicit_case_title_review,priority_manual_review_case_signal,41390521e7ec37623662b31eeb083951d485b3bfe1454888daead1ce2b20d783,retrieved_extracted,,2017-08-25,909,41390521e7ec37623662b31eeb083951d485b3bfe1454888daead1ce2b20d783,11,marikana;wonderkop;nkaneng;bapo,10,strike;worker_miner;police;shooting_death;protest_unrest,7,5,housing,1,1,earnings_results;exploration_project,5,2,false,false,true,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0529,Lonmin Warns On Liquidity And Persistent Challenges,2019,Engineering News,https://www.engineeringnews.co.za/article/lonmin-warns-on-liquidity-and-persistent-challenges-2019-03-25,https://www.engineeringnews.co.za/article/lonmin-warns-on-liquidity-and-persistent-challenges-2019-03-25,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,d4df56006e17046bec078ccc2e47ca017ed46eb089b629e2bdc7501a99d2b181,retrieved_extracted,,2019-03-25,444,d4df56006e17046bec078ccc2e47ca017ed46eb089b629e2bdc7501a99d2b181,6,,0,worker_miner,1,1,,0,0,share_price;earnings_results;transaction;exploration_project,5,4,false,false,false,likely_routine_corporate_signal,Multiple corporate/financial signals with weak case-event/community evidence.,,,
DISC-MEDIA-0530,Lonmin Welcomes Amcus Referral Of Union Negotiations To Ccma,2013,Engineering News,https://www.engineeringnews.co.za/article/lonmin-welcomes-amcus-referral-of-union-negotiations-to-ccma-2013-05-09,https://www.engineeringnews.co.za/article/lonmin-welcomes-amcus-referral-of-union-negotiations-to-ccma-2013-05-09,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,d910ba2dfb3c73d6f4c8d6780abba664e0abe052eb4a0abc1732d34d8e0b7c5a,retrieved_extracted,,2013-05-09,498,d910ba2dfb3c73d6f4c8d6780abba664e0abe052eb4a0abc1732d34d8e0b7c5a,6,,0,worker_miner;union,15,2,commission_inquiry,1,1,earnings_results,2,1,false,false,false,ambiguous_low_signal,Signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0531,Lonmin Will Dismiss 1 139 Employees By December Claims Solidarity,2017,Engineering News,https://www.engineeringnews.co.za/article/lonmin-will-dismiss-1-139-employees-by-december-claims-solidarity-2017-10-23,https://www.engineeringnews.co.za/article/lonmin-will-dismiss-1-139-employees-by-december-claims-solidarity-2017-10-23,lonmin_only_title_review,manual_review_possible_case_signal,4742ce0f64a77ec92c348d13613bf1600ee4d849bf93556e6476efdf02cfc1ff,retrieved_extracted,,2017-10-23,551,4742ce0f64a77ec92c348d13613bf1600ee4d849bf93556e6476efdf02cfc1ff,6,marikana,1,strike;worker_miner;union,11,3,community,1,1,earnings_results,2,1,false,false,false,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
